id,signal,label
11,"-4.388198062141431,-4.830718109716118,-5.492938402515772,-6.279683978743712,-7.079319478088342,-7.786650178106727,-8.319829221801095,-8.630280928787693,-8.706399079885772,-8.571571575361805,-8.276575572408237,-7.886987368202911,-7.467651402384908,-7.067441201931548,-6.708179164917798,-6.38050353492917,-6.047283142597351,-5.653558882362571,-5.141660259962595,-4.470032971725415,-3.631305667431999,-2.6612704411947856,-1.6312591657735958,-0.6248755858801172,0.2895390880946884,1.075769374894083,1.7283169171377821,2.257398662589427,2.6727638652579877,2.977105129538325,3.171432668230306,3.26647714278908,3.291105016040971,3.2913059208798607,3.319288626619546,3.4182944880186596,3.611548863302424,3.9004575776435964,4.270104108338614,4.69573027377778,5.146247579611558,5.586277556503433,5.980646555489699,6.302001179137065,6.537797491935088,6.691847698647823,6.778954405656194,6.815683725116607,6.812796736393473,6.773467936911814,6.697806372036933,6.590599216565593,6.46750499845448,6.355815491994164,6.288851108928689,6.2962527271557605,6.394213936097472,6.5790953894179935,6.8264474350431605,7.097203075605041,7.352231697021608,7.571922460862464,7.770432423461063,7.991241616339767,8.279424872964519,8.643492079037202,9.031464561518604,9.339999233441134,9.454458733366948,9.297477421807699,8.859054194249996,8.194181781054848,7.394366875728732,6.55199483918587,5.734756258308348,4.975646986020141,4.274058860517371,3.6023396841837254,2.916441943842756,2.170018394730242,1.3275390774789173,0.3708608242076785,-0.7019749423141306,-1.8807999363191712,-3.1446542847015166,-4.460134944854499,-5.77989238224432,-7.04639900017261,-8.201112850848482,-9.197448117924312,-10.015447018928162,-10.675718625171122,-11.246131068702141,-11.830048117478157,-12.530564507314576,-13.403090263558898,-14.422665205289524,-15.485977870917443,-16.445806026770175,-17.15751461882392",0
12,"-36.6697274194135,-34.65303551432483,-31.540585284998265,-27.427709773577973,-22.460946857017625,-16.837213677081934,-10.796764059673166,-4.608279176797524,1.452961250498177,7.130505503513142,12.211007690532526,16.542545111268424,20.04355443946291,22.701580850397782,24.561753455238694,25.709732746803013,26.25443772142244,26.3097995296094,25.981697548872276,25.360129719931763,24.516396045158587,23.50414211977997,22.362737100700784,21.12152917668987,19.80380880725739,18.42983228263337,17.018568247747083,15.588342800738864,14.156056870065285,12.737850172188956,11.346991153268775,9.99244469072459,8.67884712955236,7.40624388886102,6.170268477751364,4.962841076759496,3.773220615854285,2.589405654755252,1.3995938842068458,0.1936246066834162,-1.0358422360158244,-2.2924586627699295,-3.575799441040582,-4.8813497214279185,-6.200921355188971,-7.523294185726201,-8.835114668028716,-10.121731438619769,-11.368086784165486,-12.559486647858499,-13.682305715016973,-14.724519004871846,-15.676189982351225,-16.529767599244508,-17.280297454273008,-17.925395651638517,-18.465100347558334,-18.90148182277312,-19.238118701523376,-19.479446036122802,-19.63010155254485,-19.69429623936672,-19.67533028265663,-19.57525653666321,-19.39476479320858,-19.133232809856707,-18.788967104074025,-18.359508383428462,-17.842083632519497,-17.23401475321417,-16.533183215324385,-15.73838387093565,-14.849630543423778,-13.868315941947507,-12.797277627891681,-11.640724360424969,-10.404051018372577,-9.093579268782314,-7.71625743750738,-6.279315084999695,-4.789953200231395,-3.255008274961135,-1.6806231367814277,-0.07189257669078586,1.5673980696273873,3.23495814605171,4.929976882976973,6.652879602964511,8.404713407951945,10.1862078929217,11.99648441950308,13.831582723811355,15.682965271745175,17.536332560678126,19.370997147555784,21.16012479079128,22.87199744702728,24.47231381085603,25.927331147242228,27.207434801165554",0
13,"-6.653290626231648,-6.480946835734226,-6.220935941142923,-5.883816814064019,-5.481281474252754,-5.026000358639749,-4.5348073685655095,-4.032731379566098,-3.553660556525397,-3.1347131782932145,-2.805423630083606,-2.576986562014607,-2.4378237199083017,-2.3585929373041346,-2.304304849865712,-2.247040760041749,-2.172750147600656,-2.0798375301856282,-1.9727414169013464,-1.856247472722849,-1.73408650649586,-1.6104640445913496,-1.4900467767310275,-1.3733219650766522,-1.2492031795937208,-1.091008785533905,-0.8611144736518916,-0.5241688718668556,-0.06225489710560694,0.5165727957496209,1.1815506982642,1.8925690777793314,2.615395689652498,3.328973654895915,4.020855201272848,4.676553254622203,5.273810673968523,5.787712791274938,6.202165918227937,6.517815662581466,6.750854981105061,6.925278202076772,7.064929416315561,7.18899078061234,7.310127815318044,7.433275826872961,7.554742772838399,7.662924166521687,7.740851005809841,7.768888458077601,7.72586601041456,7.589175211791105,7.336485282987997,6.951109177250455,6.429763603244968,5.788183158875579,5.059700435907271,4.28573591015164,3.5027979610064115,2.7335293109862526,1.986557465819775,1.263419441491596,0.5662857654257785,-0.0989084715048314,-0.7244561369261469,-1.3045769040648345,-1.8369012107345988,-2.3203050590465217,-2.750850561998046,-3.1192508191000847,-3.4127489225762027,-3.6212551228088152,-3.7439496525343117,-3.791646498122926,-3.783354919459601,-3.739846439209906,-3.6787068966468652,-3.6129837002518563,-3.5523274515197762,-3.50424606727427,-3.4739760780807494,-3.4630434959838077,-3.467607898745353,-3.4781457198465553,-3.4812026616278366,-3.4625329944479155,-3.40994928512929,-3.314623368869146,-3.170907779581519,-2.975735896893543,-2.728275254534541,-2.429737309833367,-2.0832022759093256,-1.694106156404274,-1.2719815493608841,-0.8327644396932321,-0.3996023771810293,-0.0009680935646834143,0.33342316578940867,0.5774097847784994",0
14,"-6.321183384923747,-6.1037483885303665,-5.769582756597473,-5.344842231638413,-4.8652741458209725,-4.373621755603942,-3.915107101503062,-3.5292972603255546,-3.240020989929288,-3.0483538057883717,-2.933406633436972,-2.8616242929868587,-2.8001150338066596,-2.727178675837423,-2.6351858293747146,-2.526230910806351,-2.4054255609548587,-2.2770691098953826,-2.144986485673071,-2.0138618659128884,-1.8871525278158812,-1.7606180436291563,-1.615737796057692,-1.4194113857738468,-1.133158987864074,-0.7283508942377512,-0.19916990300818949,0.4342521381178326,1.1346590731796304,1.8632509256745031,2.59208180613072,3.3054864420291903,3.9912590932968346,4.631070694152047,5.199939713475743,5.675629789845685,6.049649959770786,6.330941988705371,6.540756210560792,6.703970309046985,6.842588595718341,6.972773220989106,7.103516518080998,7.235559569851299,7.3611517427718045,7.465745816679515,7.530863434919588,7.53614686182417,7.4597652003277535,7.278906374777284,6.9730977082017915,6.531056506370502,5.958107745910874,5.278962128508503,4.532281819414923,3.7586729208922094,2.988704419433171,2.2378984860430737,1.5105411430124427,0.8078090085682765,0.13367475462502565,-0.5046760157274734,-1.100183415023201,-1.648881971378115,-2.1495268763229505,-2.600125790643764,-2.9941630978116107,-3.320027133426885,-3.565263209601939,-3.7235833037660377,-3.7998714055608476,-3.809629496208572,-3.7735237236965933,-3.7112163860273784,-3.6380778316542832,-3.565293873659332,-3.5013217899844866,-3.4526209700715054,-3.4228879389800717,-3.411352292478039,-3.411538225994901,-3.4118227702966344,-3.397931597465165,-3.3561652195332234,-3.2756809662913833,-3.149131319361395,-2.9722191972644314,-2.7431377009544216,-2.4622140226197686,-2.1315921574331176,-1.7551960705619498,-1.3397392815106155,-0.8966054914741424,-0.44292984415896797,-3.466874449120638e-05,0.4107504523330405,0.7725641564951218,1.0753551753168997,1.3154119482495812,1.4930269601201545",0
15,"-4.412741368428357,-4.453611625982976,-4.474004022033368,-4.475538023313286,-4.460375166165207,-4.430921840438346,-4.389465252666167,-4.337773649678086,-4.276731102554034,-4.2060748738045675,-4.124270656590298,-4.028607252579594,-3.915481973156135,-3.7808759793915936,-3.6209502076055404,-3.4326460830824876,-3.214224847851715,-2.965615023182628,-2.688513992193905,-2.3862093210513606,-2.063172316763877,-1.7244707704657989,-1.3751464181333848,-1.0196733538486713,-0.6615873633434983,-0.3033747044427777,0.053384387128636135,0.40767744884979296,0.7586135222572459,1.1049909998885563,1.445000543988108,1.7761033970577471,2.0951432269993786,2.398623302746438,2.683122407545999,2.945712274542315,3.1843312772933916,3.3980102901740787,3.586953375696236,3.7524494691393637,3.8966465167246627,4.022274500074429,4.13231838873377,4.229729784592731,4.317190862809545,4.396908791260451,4.470504246729054,4.5389333592523515,4.6024649532816735,4.6607034798191815,4.712690861916343,4.757026083001032,4.792055338045094,4.816056460037124,4.827438455197347,4.824896253924381,4.807490832380797,4.774681766610461,4.726270088303662,4.662302366043403,4.5829314147348015,4.488297164170252,4.37841691194985,4.253124845772925,4.112058717301562,3.9546895647361158,3.7803803957654107,3.5884788787293473,3.3784016354240674,3.149705623536274,2.902145247742725,2.635707176998727,2.3506236158233405,2.0473596883960163,1.726615424097286,1.3892997025741032,1.0365316687813455,0.6696196920736317,0.2900612923791348,-0.10047547267252455,-0.5001731131008873,-0.9070757646640257,-1.3191367523639845,-1.734255967545302,-2.150321781583233,-2.5652379270696772,-2.9769415971827615,-3.3834168461056784,-3.782667146052619,-4.172679796309619,-4.551362344541181,-4.916469604171619,-5.2655177414527685,-5.595723311895324,-5.903965572502529,-6.18681586891007,-6.4406349053267515,-6.66175152470987,-6.846713568892829,-6.992575006614752",0
16,"22.477526380293952,22.152673697599592,21.6594271551928,21.010300216768897,20.22265734876726,19.317298831148268,18.316915170988388,17.24463026566046,16.12276644222455,14.971889673634092,13.810164292728029,12.652962987310325,11.512698620569125,10.398810146221493,9.317870833104173,8.27378520652372,7.2680375525516965,6.3000176305283375,5.367396691373827,4.4665418739374445,3.5929376501252293,2.7416156958140334,1.9075553691908667,1.0860427474747922,0.27298876814641204,-0.5348445807105193,-1.339668411852422,-2.142601629814706,-2.9436853646959023,-3.7419883264735034,-4.535784297633505,-5.322813461630616,-6.1005786174675976,-6.866660572613981,-7.619012823841082,-8.356168133360093,-9.077348258149144,-9.782443533818565,-10.471853197442435,-11.14622402038757,-11.806112479110347,-12.451638054232049,-13.082161078622782,-13.69605067140926,-14.290568298179075,-14.861870637040852,-15.405155933253816,-15.914902515099406,-16.385179424897622,-16.810010024794884,-17.183690987283235,-17.50109213544389,-17.75786282579145,-17.950554197455695,-18.07664671096847,-18.1345171499348,-18.12333688282353,-18.042955331950203,-17.893796443094075,-17.6767834508924,-17.393287923765023,-17.045124750079516,-16.634558572577895,-16.164293599403898,-15.6374415213836,-15.057436860613933,-14.427883209627183,-13.7523244581824,-13.033945827444128,-12.275190561876592,-11.477343752911857,-10.640072028997245,-9.761041967267325,-8.835664945440179,-7.857030605876979,-6.81614120902001,-5.702481956769454,-4.504936145815343,-3.212987392178995,-1.8181092175441123,-0.3151561104323619,1.2963823882335568,3.011466105260567,4.819061633508614,6.702230043398288,8.638799560442859,10.602484087574904,12.564352843499478,14.494423680526225,16.36320751255575,18.143031514152984,19.809016782943793,21.33968136483482,22.717134278199783,23.92701211729859,24.95816916765777,25.80227025140926,26.45330198007604,26.907113391079626,27.160999561886435",0
17,"-4.8855307246042265,-4.838448696882676,-4.741834704596443,-4.626609446545222,-4.528073908999645,-4.474711077265967,-4.4782680855035295,-4.529863438626764,-4.604929118107305,-4.675136713834154,-4.720532884971298,-4.734617037018697,-4.7205276623281165,-4.6832757240783485,-4.624808349915197,-4.543937272486754,-4.437736676685041,-4.3006883230356765,-4.122091700236324,-3.885827727678623,-3.5748789241910197,-3.1780201533549794,-2.693371323961708,-2.1259625605782513,-1.4818809811732438,-0.7646834620685823,0.02219242665356358,0.868461792570808,1.7507933260319737,2.6323372183747855,3.4689972333395422,4.2192917805121075,4.853134289106991,5.356703959616478,5.733087404877013,5.999513036637169,6.181793496302454,6.306847282838722,6.395584146369082,6.459363280008906,6.501691168426293,6.523350941069712,6.52676116166022,6.516312321489813,6.495066506629187,6.461298046277916,6.408107665048794,6.3263145560764755,6.208290741963761,6.050493313521978,5.854359676494552,5.626420231327417,5.37792128982159,5.123134589460788,4.875900404514125,4.6454096363068285,4.433469688270726,4.235071968408576,4.042193645252782,3.8480284865434236,3.6477279384681793,3.4345104290663446,3.1956678411761654,2.9150721191584728,2.5827516199253076,2.2032162371944715,1.7935503287036,1.3722591377035949,0.9494218601137412,0.5268797779199881,0.10660737198948578,-0.3020901159469789,-0.6831892528336985,-1.021059793349183,-1.3079103792436602,-1.5470261857393282,-1.7516082447052765,-1.9415248343261808,-2.1397285294766295,-2.368774835591183,-2.6471513869275207,-2.985433080167234,-3.3829566981507786,-3.826493109968227,-4.29255101927534,-4.752881244103087,-5.179473737802215,-5.5448963424957896,-5.817866395999803,-5.959294432356811,-5.925362154791404,-5.679473231663264,-5.208419070351823,-4.53482892764913,-3.7194470893347775,-2.851221670585411,-2.027809740742197,-1.333509790397617,-0.8237972011688051,-0.5233361993530554",0
18,"-6.148571623640322,-6.177523470906829,-6.1848369877728295,-6.169124814224036,-6.128374053317533,-6.060058110846173,-5.961289153464518,-5.829054230876951,-5.66049292047296,-5.453242232832711,-5.20574707471997,-4.917528180650815,-4.589330261068133,-4.223125524107219,-3.8219533402246855,-3.3896308653846354,-2.9303992570817687,-2.4485786941000454,-1.9483207524703996,-1.4334852498406887,-0.9076763479976635,-0.37440283091867244,0.16270986510826901,0.6997074555597509,1.2321934380539288,1.7553185478705622,2.2639454862284705,2.7528810724677237,3.2172072526484836,3.652577686403351,4.055461507403638,4.4232625093714,4.754322701144814,5.0477979025087185,5.3034815188409015,5.521585440146709,5.702566527822742,5.847000085248211,5.955543702044493,6.028929454858372,6.068022458485978,6.07386708017201,6.047739957140199,5.991168373777483,5.905920156137232,5.793962643899683,5.6573910014307005,5.498304712590785,5.318699647393946,5.120319375456735,4.904563184039877,4.672432856019351,4.424586229512761,4.161449816245562,3.8834228281734644,3.591092310810887,3.28543588842284,2.967941662868286,2.6406490752588496,2.3060961982758172,1.967247777943367,1.6273647516969412,1.2899451680638379,0.9586545472335573,0.6372964389883204,0.3297292243097978,0.039754878886412826,-0.22909922910924596,-0.4738255521456285,-0.6922534030563332,-0.8833054180414388,-1.0471971027487008,-1.1854916653354,-1.3010253093661461,-1.3976653337377192,-1.4799736830091819,-1.552782424541875,-1.620811064645613,-1.6882764663694445,-1.7586416639742888,-1.8344323821398243,-1.917198557437577,-2.007538433160871,-2.1052095146407446,-2.2092616373528413,-2.318183973200237,-2.4300546505026435,-2.5426797347814993,-2.6537636548210477,-2.7610887126977968,-2.8626890795480024,-2.9570348264966113,-3.0431839871070907,-3.120865265784407,-3.19047918437608,-3.253008822138859,-3.309867139381737,-3.362678975742003,-3.413061401173663,-3.4624139112451022",0
19,"-42.778959068758304,-42.776848784318844,-42.631710641454426,-42.353808004058926,-41.93310731266871,-41.31669435291742,-40.389603497343515,-38.9676122503669,-36.8206701549265,-33.742251996604196,-29.651440374119566,-24.675392743814342,-19.152774019081342,-13.545818171467992,-8.309465884383627,-3.7810108786952057,-0.12234946070174146,2.6837296188846906,4.790015916344167,6.4082374085522815,7.729484628074609,8.87615570055111,9.899772247636015,10.81145100727057,11.616626299536378,12.333697429499786,12.993318287072498,13.626640681039916,14.255567835194519,14.89112646874748,15.537423710853837,16.19606382430174,16.867730206082577,17.55224401740248,18.25111107429955,18.973365087873653,19.738374870139815,20.56641343417835,21.456521560933545,22.365110286864855,23.203523279315796,23.862019081721506,24.249894827735794,24.3309055126091,24.136198672681466,23.750037517305294,23.27733120427842,22.80920614745441,22.40108829037296,22.069238957849414,21.802177558760455,21.57808875196772,21.379039443860044,21.195638840617455,21.020689852587203,20.83650768106552,20.605633849506837,20.27478553787811,19.793437519456965,19.136308324686958,18.31345263859466,17.360075849564687,16.314627875814743,15.202842680687844,14.03832469213885,12.834089054311043,11.610757045675307,10.393401209619107,9.201534910689425,8.04248423877646,6.913226878974861,5.8074797763544765,4.72160654922714,3.65621096111132,2.6144909898907187,1.5998020393718306,0.614036821830247,-0.34290526278946487,-1.27283647426313,-2.1786413706340184,-3.0637673499211715,-3.9326256023459294,-4.793669082577914,-5.666955968260673,-6.595306283928998,-7.6527962420219,-8.940936402703592,-10.567144674107247,-12.611342643524345,-15.0972834082419,-17.985452013452083,-21.19219877813427,-24.62356958618546,-28.202432944465038,-31.87157984748716,-35.56903016593803,-39.1860059569571,-42.52939612796375,-45.3170805346615,-47.227902349428504",0
20,"6.192334843313446,6.472994451504292,6.6565173400823525,6.761985762838297,6.808568144452586,6.8107415616468145,6.777860130251135,6.717166379778227,6.637205777105052,6.548955712572248,6.464125689704048,6.392324036531296,6.3394030179387215,6.308098606517554,6.300056874132977,6.317373945963833,6.3624606842304665,6.43675828851476,6.539867440134721,6.670340654490964,6.827812175744828,7.014742995294746,7.235882109023173,7.495114527109298,7.791516355611009,8.117290920158325,8.458766517463147,8.799088924222406,9.119904947810493,9.400537544410746,9.615145290606254,9.728927043585621,9.694293731131701,9.447745679959295,8.910249769377373,7.9965453504774295,6.637945423446876,4.815564441232759,2.589627135238178,0.10510052130819147,-2.437179741595127,-4.835521183588153,-6.944160615995852,-8.706560006134236,-10.153280671679692,-11.370938255485374,-12.461368701626437,-13.510266912790275,-14.57372172906351,-15.678468077913447,-16.82684881836914,-18.00178748332843,-19.173318069577657,-20.30782999147969,-21.376793093636085,-22.360187375760415,-23.243623735841364,-24.013229675120893,-24.65312993474934,-25.146492506969476,-25.477353177711787,-25.63040599904272,-25.58887884931286,-25.332712568330674,-24.838983477187764,-24.084794239083973,-23.052041201144544,-21.73340691437183,-20.13835879792455,-18.296499524943894,-16.255858465644234,-14.076079532449622,-11.81931969119277,-9.542313135561098,-7.291508335980421,-5.101672043901242,-2.9973366702073143,-0.9952954483415191,0.894648031387451,2.672383758532522,4.352069490405125,5.964689542048358,7.555024408513763,9.172196014811565,10.855752864862342,12.620662464218707,14.445223825886973,16.266135064646523,17.985084223370773,19.48910292416788,20.68078179287664,21.506848785254707,21.97148057006207,22.128468937787606,22.05880780323603,21.848244441928504,21.576821412282488,21.32166581399255,21.16312246816047,21.181369269688382",0
21,"-6.882231736567075,-10.29023145411703,-15.20112185578528,-19.667753034453547,-22.616811576072408,-24.003347505315244,-24.225665610405656,-23.685400815567732,-22.71690841114197,-21.64102613125217,-20.735469000112836,-20.145411164621834,-19.845524868036097,-19.60992897318987,-19.139361056027596,-18.353391381442055,-17.333329526521975,-15.955139477600468,-13.978999746121284,-11.560743226652324,-9.040308169960936,-6.4856204927609795,-4.258865347054737,-2.90139215250327,-2.2985116444446057,-1.9900271007321386,-1.7865774498228522,-1.6775991164986888,-1.4233098913887101,-0.42575319167107395,2.103011212916421,6.458685503081142,11.27125053258896,14.578066618465174,16.22510738075064,17.20832031891556,17.989377870405143,18.56890638336595,19.02837557134857,19.573472769917554,20.391136308057558,21.642931662664328,23.47295908280679,25.763643929334435,28.05031921399255,29.88494889413608,31.088534178390674,31.709299676159535,31.863181033069726,31.610753426029067,30.99039993927299,30.083130996135093,28.99165312386134,27.76944750622207,26.38937341655887,24.82441045784469,23.179005695750504,21.624045600695595,20.21634499803422,18.923850447715996,17.75090954849183,16.73463979711484,15.8651388690974,15.071307660784328,14.252007198654482,13.27437650946655,11.973521620506084,10.227506267644099,8.039417345921748,5.511876869348505,2.806187382386998,0.11155426228782162,-2.3811335438882253,-4.487232256011831,-6.149811912583875,-7.470411866340122,-8.566166020570265,-9.562124684162683,-10.630684704822006,-11.907822030944306,-13.386793439459503,-14.890848970055451,-16.186289802419328,-17.174290692376616,-17.89663354457272,-18.37260369142573,-18.562068406487416,-18.497738979369082,-18.32924224580592,-18.16080186392248,-17.952836564048127,-17.627977941605472,-17.2022892000062,-16.77925058612032,-16.462958262590842,-16.346971348996377,-16.496622996954375,-16.848247622584566,-17.254149276505785,-17.632623517720173",0
22,"-4.501991560018272,-4.7231054997883,-5.002203836063472,-5.306172877604329,-5.601636379559732,-5.861685793012928,-6.066726207736892,-6.203313232190876,-6.264274353397713,-6.24984701331287,-6.16770515948647,-6.0308886273895475,-5.854596393984888,-5.653310815794551,-5.4393698635944325,-5.223505342433569,-5.017060816895718,-4.834293207573499,-4.692033462463073,-4.60492193794472,-4.578295912862277,-4.604372639895416,-4.665000206035462,-4.7375916789033425,-4.798357771598308,-4.821041928310715,-4.779061356875799,-4.656755047189597,-4.460376307199198,-4.204856808321551,-3.86492814674895,-3.3198463328385195,-2.354723901049976,-0.7577511858479724,1.5287767562413812,4.313104238122322,7.200308036870661,9.760380593936056,11.705378596567096,12.966784682040258,13.650955976713513,13.933721588864294,13.970224913352242,13.855737511161099,13.629669695339537,13.297436677008099,12.851877357119227,12.287487863025257,11.607078237412075,10.823929403461218,9.962556748726065,9.059667759208931,8.163937906123959,7.331780037320153,6.618239505300239,6.065670612616024,5.694598410984275,5.499783534151119,5.452051531063895,5.504323451161148,5.5996357911064925,5.679070255346951,5.6889054377558885,5.587289341693549,5.350400675942167,4.97645182284957,4.484896362967978,3.9096557475053295,3.2886216054099355,2.6543731949876843,2.0301950311525507,1.4315577386990892,0.8693208760564373,0.350834437743587,-0.12181658749872248,-0.5535896641577338,-0.9550023755772958,-1.3369643001930855,-1.7050371240450888,-2.057318667413468,-2.387762457879818,-2.6927977148461757,-2.9768372200838247,-3.2528580719337485,-3.53734005866084,-3.842943132442457,-4.174927823965019,-4.534929064339156,-4.928761331361285,-5.369730855383062,-5.87250605024181,-6.442701147266234,-7.072611609266353,-7.747305085040978,-8.453894933173268,-9.1831770763897,-9.920030209832634,-10.630269286534379,-11.25614278145803,-11.727813710197587",0
23,"-50.73809369867866,-50.11872157407524,-49.13434303698226,-47.616239053214265,-45.273273369074175,-41.79338341791203,-37.105379965477745,-31.662272356770124,-26.36739477708811,-22.028653205679134,-18.873532994347244,-16.602626086214322,-14.754019350925503,-12.96463801221357,-11.06174957028653,-9.072579200081343,-7.171004480830831,-5.55098468566878,-4.3004948928105335,-3.4045486749679554,-2.834361378380997,-2.549214139880455,-2.417129090033974,-2.207319475042439,-1.6807578359662259,-0.6786219621453924,0.8484085368710481,2.859643932217196,5.278433543138412,8.05484866046244,11.169536315188552,14.532096781813785,17.866973336843877,20.768523936880293,22.918332252527676,24.23171103272405,24.831711243136738,24.981203582754574,25.049289544137082,25.45373079642357,26.51595435950371,28.246330006974404,30.242920789605122,31.89916380787426,32.79068286264658,32.88006424516837,32.40213210989856,31.62940434041721,30.741348930779978,29.8184196581538,28.875557581631156,27.898043461591485,26.88187863977329,25.851344917835306,24.824311454033968,23.780302925866586,22.70613359568189,21.655744391937034,20.714738560429645,19.914217187756016,19.211551180826355,18.54594965601872,17.894184412345545,17.284361497618242,16.775824104311468,16.425273359812216,16.25831004428145,16.26614144536439,16.433494579939342,16.76818485112328,17.285478666196106,17.947754168945117,18.622404259901835,19.090926013344564,19.061490093075513,18.163215569074005,16.006416610077636,12.371205432726804,7.440631413806379,1.8797893105831953,-3.411922106573652,-7.768890435953704,-11.050925764846909,-13.545232947579514,-15.682322646168416,-17.837279542494883,-20.265480690242402,-23.07804108530128,-26.2099054224619,-29.44762263986412,-32.55647673529792,-35.39436603304108,-37.894807194460626,-39.99092971522788,-41.633403429412326,-42.894293965722426,-43.98676481788161,-45.10351835982176,-46.19750307872553,-46.934701096223165",0
24,"26.810813297099372,26.908216371032125,27.00900289947991,27.137523183849225,27.31959444313936,27.57174594419139,27.891534017977264,28.252866846732317,28.60773313381692,28.891308232699345,29.025081500133638,28.91516412038444,28.45036250378938,27.508509612775185,25.976493647214056,23.781931937597676,20.92780340652314,17.517364342612808,13.754804066272783,9.911076788230476,6.2595977243168175,3.006629607270769,0.24798614855654755,-2.031859972703499,-3.9270696563551937,-5.567057962242254,-7.0819572139939275,-8.584150588852955,-10.162226819405907,-11.879332296835358,-13.769662376257378,-15.832401146077132,-18.029356480882175,-20.29322371664774,-22.54700686841001,-24.725754654156034,-26.78820720975528,-28.71277907764459,-30.48378493116595,-32.0808790181186,-33.48161116907936,-34.67656419310088,-35.686377038286935,-36.56716878972579,-37.396626075776446,-38.24401902999844,-39.135976588520016,-40.031371749773285,-40.81532080834583,-41.316468889526085,-41.34540775817096,-40.744164088671745,-39.42810607801739,-37.39869605223001,-34.71724397679936,-31.45386698534019,-27.648238843289683,-23.31679283962962,-18.508495861796092,-13.369315695537205,-8.161740604102304,-3.216714046437337,1.1548030533273401,4.738496853033391,7.446325146614905,9.300707057910978,10.398041729924254,10.874319207566574,10.881052043044898,10.567701632085795,10.065126575829693,9.47204933703212,8.853323575709672,8.256039507579368,7.737318939022876,7.385265381010216,7.314535456142115,7.632499320285179,8.392093926834361,9.558883691818215,11.012996167945895,12.585203407252498,14.10665843580266,15.447711329082013,16.533212788298023,17.337306553567288,17.868473190173994,18.154304962919404,18.230396727964667,18.13364188457644,17.89854247812056,17.55503926730816,17.12723966179645,16.633724682636213,16.090816810418275,15.519027874077265,14.950584988365273,14.433609108005276,14.028828417795248,13.797952205088999",0
